id,src_legal,tgt_plain
1740,Each party shall execute and deliver such further instruments as may be reasonably necessary to carry out the intent of this Agreement.,Each side will sign any extra papers needed to make this agreement work.
1741,"The Indemnitee shall be responsible for all applicable federal, state, and local taxes arising from the transactions contemplated hereby, subject to all applicable laws and regulations.","The protected party must pay all taxes related to this deal, obeying relevant laws."
1742,"This Agreement may be executed in counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.","This contract can be signed in separate copies, but they all count as one single agreement."
1743,"if a tribunal finds a section void, the remaining portions shall remain in full force and effect, preserving the original intent of the parties.","If a court decides one part of this contract is broken, the rest of the contract stays valid and keeps the original meaning."
1744,"Upon termination, the Lessee shall explicitly return all materials, equipment, and documents belonging to the Lessor forthwith.","When the deal ends, the tenant must immediately give back all of the landlord's stuff and papers."
1745,Each party shall execute and deliver such further instruments as may be reasonably necessary to carry out the intent of this Agreement.,Each side will sign any extra papers needed to make this agreement work.
1746,Neither party shall issue any press release or public announcement relating to this Agreement without the other party's prior written consent.,Neither side can make public statements about this deal without the other's written permission.
1747,"The Receiving Party shall be responsible for all applicable federal, state, and local taxes arising from the transactions contemplated hereby, adhering to relevant legal requirements.","The receiver must pay all taxes related to this deal, obeying relevant laws."
1748,The obligations concerning confidentiality and indemnification shall survive the expiration or termination of this Agreement for a period of five years.,Duties regarding secrecy and paying for damages will last for five years after this contract ends.
1749,"This Agreement may be terminated forthwith by the Licensee barring specific exclusions noted in this text, provided that written notice is dispatched no less than thirty days prior to the effective date.","The licensee can end this contract immediately, unless the contract says otherwise, by sending a written warning at least 30 days in advance."
1750,The Lessee shall maintain comprehensive general liability insurance with limits of not less than one million dollars per occurrence.,The tenant must keep liability insurance covering at least one million dollars per incident.
1751,"Nothing contained herein shall be construed to create a partnership, joint venture, or agency relationship between the Vendor and the Purchaser.",This contract does not make the seller and buyer partners or agents of each other.
1752,Neither party shall issue any press release or public announcement relating to this Agreement without the other party's prior written consent.,Neither side can make public statements about this deal without the other's written permission.
1753,The headings and captions in this Agreement are for convenience only and shall not affect the interpretation or construction of this Agreement.,The titles in this document are just for easy reading and don't change the contract's meaning.
1754,Time is of the essence with respect to all obligations and performance dates specified in this Agreement.,Deadlines are very important for all tasks and dates in this deal.
1755,"should a court deem any clause invalid, the remaining portions shall remain in full force and effect, preserving the original intent of the parties.","If a court decides one part of this contract is broken, the rest of the contract stays valid and keeps the original meaning."
1756,"Neither party shall be liable for failure to perform obligations due to causes beyond their reasonable control, including acts of God, in compliance with pertinent statutes.","Neither side is responsible for missing work due to major disasters they can't control, following relevant laws."
1757,The rights and remedies provided in this Agreement are cumulative and not exclusive of any rights or remedies provided by law.,"The rights in this deal are added to any rights given by law, not replacing them."
1758,The headings and captions in this Agreement are for convenience only and shall not affect the interpretation or construction of this Agreement.,The titles in this document are just for easy reading and don't change the contract's meaning.
1759,"This Agreement and the rights herein may not be assigned by the Purchaser without the prior written consent of the Vendor, save for particular instances detailed within.","The buyer cannot transfer this contract to anyone else without the seller's written permission, unless this deal says otherwise."
1760,"This Agreement may be terminated forthwith by the Licensee except as otherwise expressly provided in this agreement, provided that written notice is dispatched no less than thirty days prior to the effective date.","The licensee can end this contract immediately, unless the contract says otherwise, by sending a written warning at least 30 days in advance."
1761,"No amendment, modification, or waiver of any provision of this Agreement shall be effective unless in writing and signed by both parties.",Changes to this contract are only valid if they are written down and signed by both sides.
1762,"Upon termination, the Purchaser shall explicitly return all materials, equipment, and documents belonging to the Vendor forthwith.","When the deal ends, the buyer must immediately give back all of the seller's stuff and papers."
1763,Time is of the essence with respect to all obligations and performance dates specified in this Agreement.,Deadlines are very important for all tasks and dates in this deal.
1764,"The Vendor makes no representations or warranties, express or implied, regarding the fitness for a particular purpose of the goods.",The seller does not promise that the goods will work for any specific job.
1765,"in the event of a legal conflict stemming from this deal, exclusive jurisdiction and venue shall lie within the courts of the State of Delaware.","If there is a fight about this deal, the courts in Delaware will be the only place to handle it."
1766,"in the event a term is ruled ineffective, the remaining portions shall remain in full force and effect, preserving the original intent of the parties.","If a court decides one part of this contract is broken, the rest of the contract stays valid and keeps the original meaning."
1767,"Nothing contained herein shall be construed to create a partnership, joint venture, or agency relationship between the Lessor and the Lessee.",This contract does not make the landlord and tenant partners or agents of each other.
1768,"Nothing contained herein shall be construed to create a partnership, joint venture, or agency relationship between the Disclosing Party and the Receiving Party.",This contract does not make the sharer and receiver partners or agents of each other.
1769,Each party shall execute and deliver such further instruments as may be reasonably necessary to carry out the intent of this Agreement.,Each side will sign any extra papers needed to make this agreement work.
1770,The Indemnitee covenants to maintain the secrecy of the Proprietary Information and shall not disclose said data to third parties within the full bounds of the law.,The protected party promises to keep the private info secret and not share it with outsiders as much as the law allows.
1771,"No amendment, modification, or waiver of any provision of this Agreement shall be effective unless in writing and signed by both parties.",Changes to this contract are only valid if they are written down and signed by both sides.
1772,The obligations concerning confidentiality and indemnification shall survive the expiration or termination of this Agreement for a period of five years.,Duties regarding secrecy and paying for damages will last for five years after this contract ends.
1773,The Lessee may not subcontract any portion of the services to be performed hereunder without the Lessor's prior written approval.,The tenant cannot hire others to do the work without the landlord's written okay.
1774,"in the event a term is ruled ineffective, the remaining portions shall remain in full force and effect, preserving the original intent of the parties.","If a court decides one part of this contract is broken, the rest of the contract stays valid and keeps the original meaning."
1775,"Payment shall be remitted by the Receiving Party within thirty (30) days of the invoice date, and late payments shall incur interest at a rate of 1.5% per month.","The receiver must pay within 30 days of the bill, and late payments will include a 1.5% monthly interest fee."
1776,"The Indemnitee shall be responsible for all applicable federal, state, and local taxes arising from the transactions contemplated hereby, governed by valid enactments.","The protected party must pay all taxes related to this deal, obeying relevant laws."
1777,"Payment shall be remitted by the Purchaser within thirty (30) days of the invoice date, and late payments shall incur interest at a rate of 1.5% per month.","The buyer must pay within 30 days of the bill, and late payments will include a 1.5% monthly interest fee."
1778,"Nothing contained herein shall be construed to create a partnership, joint venture, or agency relationship between the Lessor and the Lessee.",This contract does not make the landlord and tenant partners or agents of each other.
1779,The headings and captions in this Agreement are for convenience only and shall not affect the interpretation or construction of this Agreement.,The titles in this document are just for easy reading and don't change the contract's meaning.
1780,This Agreement shall be binding upon and inure to the benefit of the parties hereto and their respective successors and assigns.,This contract applies to the parties and anyone who takes over their business or rights.
1781,"This Agreement and the rights herein may not be assigned by the Defendant without the prior written consent of the Plaintiff, save for particular instances detailed within.","The defendant cannot transfer this contract to anyone else without the plaintiff's written permission, unless this deal says otherwise."
1782,The Defendant shall maintain comprehensive general liability insurance with limits of not less than one million dollars per occurrence.,The defendant must keep liability insurance covering at least one million dollars per incident.
1783,"The Lessee shall be responsible for all applicable federal, state, and local taxes arising from the transactions contemplated hereby, pursuant to governing ordinances.","The tenant must pay all taxes related to this deal, obeying relevant laws."
1784,Neither party shall issue any press release or public announcement relating to this Agreement without the other party's prior written consent.,Neither side can make public statements about this deal without the other's written permission.
1785,Time is of the essence with respect to all obligations and performance dates specified in this Agreement.,Deadlines are very important for all tasks and dates in this deal.
1786,"The failure of the Vendor to enforce any right hereunder shall not constitute a waiver of such right, nor shall it preclude subsequent enforcement.",Just because the seller doesn't enforce a rule right away doesn't mean they lose the right to enforce it later.
1787,"All intellectual property rights developed during the term of this Agreement shall vest exclusively in the Plaintiff, to the fullest extent permitted by law.",The plaintiff will own all creative rights made during this contract to the full limit of the law.
1788,This Agreement shall be binding upon and inure to the benefit of the parties hereto and their respective successors and assigns.,This contract applies to the parties and anyone who takes over their business or rights.
1789,Neither party shall issue any press release or public announcement relating to this Agreement without the other party's prior written consent.,Neither side can make public statements about this deal without the other's written permission.
1790,The Licensee may not subcontract any portion of the services to be performed hereunder without the Licensor's prior written approval.,The licensee cannot hire others to do the work without the licensor's written okay.
1791,"No amendment, modification, or waiver of any provision of this Agreement shall be effective unless in writing and signed by both parties.",Changes to this contract are only valid if they are written down and signed by both sides.
1792,"Payment shall be remitted by the Defendant within thirty (30) days of the invoice date, and late payments shall incur interest at a rate of 1.5% per month.","The defendant must pay within 30 days of the bill, and late payments will include a 1.5% monthly interest fee."
1793,"The Licensor makes no representations or warranties, express or implied, regarding the fitness for a particular purpose of the goods.",The licensor does not promise that the goods will work for any specific job.
1794,The rights and remedies provided in this Agreement are cumulative and not exclusive of any rights or remedies provided by law.,"The rights in this deal are added to any rights given by law, not replacing them."
1795,"All notices required hereunder shall be in writing and deemed effective upon receipt when sent via certified mail, return receipt requested.",All official alerts must be written and count as delivered when they arrive via certified mail.
1796,The Lessee may not subcontract any portion of the services to be performed hereunder without the Lessor's prior written approval.,The tenant cannot hire others to do the work without the landlord's written okay.
1797,The obligations concerning confidentiality and indemnification shall survive the expiration or termination of this Agreement for a period of five years.,Duties regarding secrecy and paying for damages will last for five years after this contract ends.
1798,"The failure of the Employer to enforce any right hereunder shall not constitute a waiver of such right, nor shall it preclude subsequent enforcement.",Just because the employer doesn't enforce a rule right away doesn't mean they lose the right to enforce it later.
1799,Each party shall execute and deliver such further instruments as may be reasonably necessary to carry out the intent of this Agreement.,Each side will sign any extra papers needed to make this agreement work.
1800,"This instrument embodies the entire agreement between the parties and supersedes all prior negotiations, understandings, and representations.",This document contains the whole deal and replaces any previous talks or promises.
