id,src_legal,tgt_plain
795,"Because the trial court and the appellate court did not feel that enforcement could be refused, no findings were made on the possible unconscionability of the contracts in these cases.","Because the trial court and the appeals court did not feel that enforcement could be refused, no findings were made on the possible unconscionability of the contracts in these cases."
796,"Since the record is not sufficient for our deciding the issue as a matter of law, the cases must be remanded to the trial court for further proceedings.","Since the record is not enough for us deciding the issue as a matter of law, the cases must be sent back to the trial court for further proceedings."
797,The District of Columbia Court of Appeals obviously was as unhappy about the situation here presented as any of us can possibly be.,The District of Columbia Court of Appeals obviously was as unhappy about the situation here presented as any of us can possibly be.
798,"Its opinion in the Williams case, quoted in the majority text, concludes: We think Congress should consider corrective legislation to protect the public from such exploitive contracts as were utilized in the case at bar."".""","Its opinion in the Williams case, quoted in the majority text, concludes: 'We think Congress should consider corrective laws to protect the public from such exploitative contracts as were used in this case.'"
799,My view is thus summed up by an able court which made no finding that there had actually been sharp practice.,My view is thus summed up by a capable court which made no finding that there had actually been unfair practice.
800,Rather the appellant seems to have known precisely where she stood.,Rather the appellant seems to have known exactly where she stood.
801,"Perhaps a remedy when necessary will be found within the provisions of the Loan Shark"" law"," D.C.CODE §§ 26-601 et seq. (1961).""","Perhaps a remedy when necessary will be found within the provisions of the 'Loan Shark' law, D.C.CODE §§ 26-601 et seq. (1961)."
802,"I mention such matters only to emphasize the desirability of a cautious approach to any such problem, particularly since the law for so long has allowed parties such great latitude in making their own contracts.","I mention such matters only to emphasize the need for a cautious approach to any such problem, particularly since the law for so long has allowed parties such great freedom in making their own contracts."
803,"I dare say there must annually be thousands upon thousands of installment credit transactions in this jurisdiction, and one can only speculate.","I dare say there must be thousands upon thousands of installment credit transactions every year in this area, and one can only guess."
804,I join the District of Columbia Court of Appeals in its disposition of the issues.,I join the District of Columbia Court of Appeals in its handling of the issues.
805,"Wentz, 3 Cir., 172 F.2d 80 (1948); Indianapolis Morris Plan Corporation v.","Wentz, 3 Cir., 172 F.2d 80 (1948); Indianapolis Morris Plan Corporation v."
806,4 While some of the statements in the court's opinion in District of Columbia v.,While some of the statements in the court's opinion in District of Columbia v.
807,"Harlan & Hollingsworth Co., 30 App.D.C. 270 (1908), may appear to reject the rule, in reaching its decision upholding the liquidated damages clause in that case the court considered the circumstances existing at the time the contract was made, see 30 App.D.C. at 279, and applied the usual rule on liquidated damages.","Harlan & Hollingsworth Co., 30 App.D.C. 270 (1908), may appear to reject the rule, in reaching its decision upholding the liquidated damages clause in that case the court considered the circumstances existing at the time the contract was made, see 30 App.D.C. at 279, and applied the usual rule on liquidated damages."
808,"See 5 CORBIN, CONTRACTS §§ 1054-1075 (1964); Note, 72 YALE L.J. 723, 746-755 (1963).","See 5 CORBIN, CONTRACTS §§ 1054-1075 (1964); Note, 72 YALE L.J. 723, 746-755 (1963)."
809,"Compare Note, 45 VA.L.REV. 583, 590 (1959), where it is predicted that the rule of § 2-302 will be followed by analogy in cases which involve contracts not specifically covered by the section.","Compare Note, 45 VA.L.REV. 583, 590 (1959), where it is predicted that the rule of § 2-302 will be followed by comparison in cases which involve contracts not specifically covered by the section."
810,"Cf. 1 STATE OF NEW YORK LAW REVISION COMMISSION, REPORT AND RECORD OF HEARINGS ON THE UNIFORM COMMERCIAL CODE 108-110 (1954) (remarks of Professor Llewellyn).","Cf. 1 STATE OF NEW YORK LAW REVISION COMMISSION, REPORT AND RECORD OF HEARINGS ON THE UNIFORM COMMERCIAL CODE 108-110 (1954) (remarks of Professor Llewellyn)."
811,"Inquiry into the relative bargaining power of the two parties is not an inquiry wholly divorced from the general question of unconscionability, since a one-sided bargain is itself evidence of the inequality of the bargaining parties.","Investigation into the relative bargaining power of the two parties is not an investigation totally separate from the general question of unconscionability, since a one-sided bargain is itself evidence of the inequality of the bargaining parties."
812,"This fact was vaguely recognized in the common law doctrine of intrinsic fraud, that is, fraud which can be presumed from the grossly unfair nature of the terms of the contract.","This fact was loosely recognized in the common law principle of intrinsic fraud, that is, fraud which can be assumed from the extremely unfair nature of the terms of the contract."
813,"United States, supra Note 3, 132 U.S. at 413, 10 S.Ct. at 137, where the Court characterized the English cases as cases in which one party took advantage of the other's ignorance of arithmetic to impose upon him"," and the fraud was apparent from the face of the contracts."" See also Greer v.""","United States, supra Note 3, 132 U.S. at 413, 10 S.Ct. at 137, where the Court described the English cases as 'cases in which one party took advantage of the other's lack of knowledge of math to impose upon him, and the fraud was obvious from the face of the contracts.' See also Greer v."
814,"8 See RESTATEMENT, CONTRACTS § 70 (1932); Note, 63 HARV.L.REV. 494 (1950).","See RESTATEMENT, CONTRACTS § 70 (1932); Note, 63 HARV.L.REV. 494 (1950)."
815,"Justice Holmes, while sitting on the Supreme Judicial Court of Massachusetts, made this observation:.","Justice Holmes, while serving on the Supreme Judicial Court of Massachusetts, made this observation."
816,* * * Courts are less and less disposed to interfere with parties making such contracts as they choose," so long as they interfere with no one's welfare but their own. * * * It will be understood that we are speaking of parties standing in an equal position where neither has any oppressive advantage or power * * *."".""","'Courts are less and less willing to interfere with parties making such contracts as they choose, so long as they interfere with no one's welfare but their own. It will be understood that we are speaking of parties standing in an equal position where neither has any oppressive advantage or power.'"
817,"In cases involving merely the transfer of unequal amounts of the same commodity, the courts have held the bargain unenforceable for the reason that in such a case", it is clear," that the law cannot indulge in the presumption of equivalence between the consideration and the promise."" 1 WILLISTON"," CONTRACTS § 115 (3d ed. 1957).""","In cases involving merely the transfer of unequal amounts of the same commodity, the courts have held the bargain unenforceable for the reason that 'in such a case, it is clear, that the law cannot assume equality between the consideration and the promise.' 1 WILLISTON, CONTRACTS § 115 (3d ed. 1957)."
818,"10 See the general discussion of Boiler-Plate Agreements"" in LLEWELLYN"," THE COMMON LAW TRADITION 362-371 (1960).""","See the general discussion of 'Boiler-Plate Agreements' in LLEWELLYN, THE COMMON LAW TRADITION 362-371 (1960)."
819,"When two people make a contract, they create new law for themselves, new rights and duties that supplement or modify whatever entitlements they already possess.","When two people make a contract, they create new law for themselves, new rights and duties that add to or modify whatever rights they already possess."
820,"The law of contracts facilitates this process and may therefore aptly be described as an instrument of decentralized lawmaking.[1] There are, of course, limits to the lawmaking powers that private parties enjoy.","The law of contracts helps this process and may therefore properly be described as a tool of decentralized lawmaking. There are, of course, limits to the lawmaking powers that private parties enjoy."
821,"A rule of criminal law, for example, cannot be displaced by private agreement and many of the nonconsensual duties deriving from the law of torts are similarly immune to contractual alteration.[2] Moreover, even if the subject matter of an agreement is perfectly innocent, the courts may refuse to enforce it if its terms are too one-sided or the agreement was reached by a route that is procedurally tainted through fraud, duress, or unfair surprise"".[3] In these respects", as well," the parties' power of self-rule is limited.""","A rule of criminal law, for example, cannot be replaced by private agreement and many of the non-agreed duties coming from the law of torts are similarly protected from contractual change. Moreover, even if the subject matter of an agreement is perfectly innocent, the courts may refuse to enforce it if its terms are too one-sided or the agreement was reached by a route that is procedurally tainted through fraud, force, or 'unfair surprise.' In these respects, as well, the parties' power of self-rule is limited."
822,"Within these constraints, however, contracting parties enjoy a legislative preeminence: the rules they must follow are fixed by the terms of their own agreement and it is to the agreement that a court will look in deciding whether each has given or done all he should.","Within these limits, however, contracting parties enjoy a legislative priority: the rules they must follow are set by the terms of their own agreement and it is to the agreement that a court will look in deciding whether each has given or done all he should."
823,This idea is sometimes expressed by saying that the parties must be content to perform and to receive performance in accordance with their own agreement,[4] and that the courts will not make a contract for them.,"This idea is sometimes expressed by saying 'that the parties must be willing to perform and to receive performance according to their own agreement,' and that the courts will not make a contract for them."
824,"But even if an agreement is acknowledged to fall within the limits of permissible private lawmaking, its scope and the meaning of its terms may be uncertain.","But even if an agreement is recognized to fall within the limits of allowed private lawmaking, its scope and the meaning of its terms may be uncertain."
825,"It may be unclear what the parties have agreed to, and where this is the case, even the least interventionist court must resolve a preliminary issue of interpretation before it can enforce the agreement according to its terms.","It may be unclear what the parties have agreed to, and where this is the case, even the least interfering court must resolve a preliminary issue of interpretation before it can enforce the agreement according to its terms."
826,"In cases of this sort, we speak of a gap"" in the contract", and the question the court must answer is, how shall the gap be filled? There are two possible responses: the court can either supply a term to fill the gap or do nothing," choosing instead to leave any losses where they may already have fallen.""","In cases of this sort, we speak of a 'gap' in the contract, and the question the court must answer is, how shall the gap be filled? There are two possible responses: the court can either supply a term to fill the gap or do nothing, choosing instead to leave any losses where they may already have fallen."
827,"The first solution clearly requires an interpretive elaboration of the parties' bargain, typically through the implication of a risk-allocating term the court believes the parties themselves would have accepted had they addressed the matter at hand.","The first solution clearly requires an interpretive expansion of the parties' bargain, typically through the suggestion of a risk-allocating term the court believes the parties themselves would have accepted had they addressed the matter at hand."
828,"If, for example, the parties have included an ambiguous term in their agreement it may be necessary for the court to decide which of the term's several meanings to adopt.","If, for example, the parties have included an unclear term in their agreement it may be necessary for the court to decide which of the term's several meanings to adopt."
829,"When are prior statements and promises to be deemed an integral part of the bargain and when should we assume that the parties meant to deny them legal effect through a calculated act of silence or exclusion? A. number of interpretive rules have been devised to help answer this question; often described collectively as the parol evidence rule, they are the subject of the present chapter.","When are earlier statements and promises to be considered an integral part of the bargain and when should we assume that the parties meant to deny them legal effect through a deliberate act of silence or exclusion? A number of interpretive rules have been created to help answer this question; often described collectively as the parol evidence rule, they are the subject of the present chapter."
830,"When two parties have made a contract and have expressed it in a writing to which they have both assented as the complete and accurate integration of that contract, evidence, whether parol or otherwise, of antecedent understandings and negotiations will  not be admitted for the purpose of varying or contradicting the writing.[5].","When two parties have made a contract and have expressed it in a writing to which they have both agreed as the complete and accurate final version of that contract, evidence, whether oral or otherwise, of earlier understandings and negotiations will not be admitted for the purpose of changing or contradicting the writing."
831,"Indeed, even its name is a deception for the parol evidence rule is not, properly speaking, a rule of evidence at all, nor is its application limited to parol (as distinct from written) agreements.","Indeed, even its name is misleading for the parol evidence rule is not, properly speaking, a rule of evidence at all, nor is its application limited to oral (as distinct from written) agreements."
832,"The rationale for the parol evidence rule was stated, with Elizabethan eloquence, in the Countess of Rutland Case, 5 Co. 26a, 77 Eng.","The reasoning for the parol evidence rule was stated, with Elizabethan eloquence, in the Countess of Rutland Case, 5 Co. 26a, 77 Eng."
833,"that matters in writing made by advice and on consideration, and which finally import the certain truth of the agreement of the parties should be controlled by averment of the parties to be proved by the uncertain testimony of slippery memory.","that matters in writing made with advice and with consideration, and which finally show the certain truth of the agreement of the parties should be controlled by claims of the parties to be proved by the uncertain testimony of unreliable memory."
834,"Since the days of Chief Justice Popham, if not earlier, the parol evidence rule has been defended as a device to preserve the security of transactions.","Since the days of Chief Justice Popham, if not earlier, the parol evidence rule has been defended as a tool to preserve the security of transactions."
835,"Its policy goal has found its most forceful articulation in a well-known Minnesota case.[6] The defendants, when sued on a written instrument guaranteeing the payment of any and all sums of money"" requested by a milling company in which they were interested"," pleaded an oral agreement limiting their liability.""","Its policy goal has found its strongest statement in a well-known Minnesota case. The defendants, when sued on a written document guaranteeing the payment of 'any and all sums of money' requested by a milling company in which they were interested, claimed an oral agreement limiting their liability."
836,"Since, in the court's view, the instrument was the final expression of the contractual assent of the parties", it could not be varied or contradicted by parol evidence of preceding or contemporaneous agreement.,"Since, in the court's view, the document was the 'final expression of the contractual agreement of the parties,' it could not be changed or contradicted by oral evidence of earlier or simultaneous agreement."
837,"Absent fraud or mistake, the court declared, the negotiations preceding the written contract were not its concern.","Without fraud or mistake, the court declared, the negotiations before the written contract were not its concern."
838,"Were it otherwise, written contracts would be enforced not according to the plain effect of their language, but pursuant to the story of their negotiations as told by the litigant having at the time being the greater power of persuading the trier of fact.","If it were otherwise, written contracts would be enforced not according to the plain effect of their language, but according to the story of their negotiations as told by the party having at the time the greater power of persuading the judge or jury."
839,"So far as contracts are concerned, the rule of law would give way to the mere notions of man as to who should win law suits. [Without the parol evidence rule] there would be no assurance of the enforceability of a written contract.","As far as contracts are concerned, the rule of law would give way to the mere ideas of people about who should win lawsuits. Without the parol evidence rule there would be no assurance of the enforceability of a written contract."
840,"If such assurance were removed today from our law, general disaster would result because of the consequent destruction of confidence, for the tremendous but closely adjusted machinery of modern business cannot function at all without confidence in the enforceability of contracts.[7].","If such assurance were removed today from our law, general disaster would result because of the resulting destruction of confidence, for the tremendous but closely adjusted machinery of modern business cannot function at all without confidence in the enforceability of contracts."
841,"In justification of its conclusion that the instrument sued on was the final and complete integration of the understanding of the parties, the court in the Cargill case invoked the doctrine, often repeated, that the test of completeness of a written contract is the document itself: if the document appears to be complete", that ends the inquiry and parol evidence is inadmissible to prove first the fact, and then the purport," of the alleged omission.""[8] The court conceded", however," that incompleteness need not ""appear on the face of the document from mere inspection"" and added a significant qualification: ""it is enough that the omission appear when the court", aided if necessary, and only if necessary, by extrinsic evidence," comes to apply the contract to the designated subject matter.""[9].""","In support of its conclusion that the document sued on was the final and complete version of the understanding of the parties, the court in the Cargill case used the principle, often repeated, that the test of completeness of a written contract is the document itself: if the document 'appears to be complete, that ends the inquiry and oral evidence is not allowed to prove first the fact, and then the meaning, of the claimed omission.' The court admitted, however, that incompleteness need not 'appear on the face of the document from mere inspection' and added an important qualification: 'it is enough that the omission appear when the court, helped if necessary, and only if necessary, by outside evidence, comes to apply the contract to the specified subject matter.'"
842,The modern history of the parol evidence rule has been marked by a growing appreciation of the consequences of this last observation and its implications for our view not only of the rule but of contract interpretation in general.,The modern history of the parol evidence rule has been marked by a growing understanding of the consequences of this last observation and its implications for our view not only of the rule but of contract interpretation in general.
843,The parol evidence rule bars the proof of prior agreements where the parties have embodied their contract in a writing that is meant to be a complete and accurate statement of its terms.,The parol evidence rule blocks the proof of earlier agreements where the parties have put their contract in a writing that is meant to be a complete and accurate statement of its terms.
844,"Application of the rule in any particular case clearly requires, therefore, a preliminary judgment concerning the parties' intentions with regard to the writing itself: did they mean it to be an exclusive source of contractual liability or something less than this, a partial statement of the terms of their agreement requiring supplementation from other sources? To determine what the writing means, or meant, to the parties, it must be viewed against the background of their attitudes and expectations, and while the writing serves an important evidentiary function in the reconstruction of this background, it cannot provide its own interpretive framework (any more than a literary text can criticize itself).","Use of the rule in any particular case clearly requires, therefore, a preliminary judgment concerning the parties' intentions with regard to the writing itself: did they mean it to be an exclusive source of contractual responsibility or something less than this, a partial statement of the terms of their agreement requiring addition from other sources? To determine what the writing means, or meant, to the parties, it must be viewed against the background of their attitudes and expectations, and while the writing serves an important evidentiary function in the rebuilding of this background, it cannot provide its own interpretive framework (any more than a literary text can criticize itself)."
845,"An object is never the same as a person's attitude toward it, though the object may provide evidence as to what that attitude is and help to make it interpretively accessible to us.","An object is never the same as a person's attitude toward it, though the object may provide evidence about what that attitude is and help to make it understandable to us."
846,"But to say that a writing can never be more than evidence of the parties' intentions is not to say that all writings should be treated equally: some provide better evidence of the parties' intentions than others do, and should be given greater weight in the court's interpretive deliberations.","But to say that a writing can never be more than evidence of the parties' intentions is not to say that all writings should be treated equally: some provide better evidence of the parties' intentions than others do, and should be given greater importance in the court's interpretive thinking."
847,"Where it seems obvious from an inspection of the writing that the parties did in fact assent to it as an integrated statement of their agreement, it may seem like a metaphysical quibble to insist that a writing can only have greater or lesser evidentiary weight and can never be self- validating.","Where it seems obvious from an examination of the writing that the parties did in fact agree to it as an integrated statement of their agreement, it may seem like a philosophical minor point to insist that a writing can only have greater or lesser evidentiary weight and can never be self-validating."
848,"But quibbles of this sort, though of seemingly little practical consequence, can help us to a deeper philosophical understanding of the law and to a more realistic appraisal of its rules.","But minor points of this sort, though of seemingly little practical consequence, can help us to a deeper philosophical understanding of the law and to a more realistic assessment of its rules."
849,Corbin's discussion of the parol evidence rule is exemplary in both respects.,Corbin's discussion of the parol evidence rule is excellent in both respects.
850,"[2] For a discussion of when a promisor may and may not disclaim responsibility for losses resulting from his own negligence, see 6A Corbin §1472.","For a discussion of when someone making a promise may and may not deny responsibility for losses resulting from his own negligence, see 6A Corbin §1472."
851,"Pick up again with Equal Protection, read some additional cases, and explore the more formal, doctrinal aspects of the developing law.Readings:1.","Pick up again with Equal Protection, read some additional cases, and explore the more formal, doctrinal aspects of the developing law. Readings: 1."
852,Read with an eye to how the court is addressing the question of judicial review of legislation.4.,Read with an eye to how the court is addressing the question of judicial review of laws.
853,"A decision that is now universally rejected with regard to its outcome, but note how it addresses the question of judicial review.4.","A decision that is now universally rejected with regard to its outcome, but note how it addresses the question of judicial review."
854,EvansAnimusDiscriminatory impactAffirmative actionDiscrimination and private actorsGoverment involvement Readings:1.,Evans Animus Discriminatory impact Affirmative action Discrimination and private actors Government involvement Readings: 1.
855,Appeal from the District Court of the United States for the Southern District of Illinois.,Appeal from the District Court of the United States for the Southern District of Illinois.
856,"The question for decision is whether the 'Filled Milk Act' of Congress of March 4, 1923, [ … ] which prohibits the shipment in.","The question for decision is whether the 'Filled Milk Act' of Congress of March 4, 1923, which prohibits the shipment in interstate commerce of filled milk exceeds Congress's power."
857,"nterstate commerce of skimmed milk compounded with any fat or oil other than milk fat, so as to resemble milk or cream, transcends the power of Congress to regulate interstate commerce or infringes the Fifth Amendment.","interstate commerce of skimmed milk mixed with any fat or oil other than milk fat, so as to resemble milk or cream, exceeds the power of Congress to regulate interstate commerce or violates the Fifth Amendment."
858,"Appellee was indicted in the District Court for Southern Illinois for violation of the act by the shipment in interstate commerce of certain packages of 'Milnut,' a compound of condensed skimmed milk and coconut oil made in imitation or semblance of condensed milk or cream.","Appellee was charged in the District Court for Southern Illinois for violation of the act by the shipment in interstate commerce of certain packages of 'Milnut,' a mixture of condensed skimmed milk and coconut oil made in imitation or appearance of condensed milk or cream."
859,"The indictment states, in the words of the statute, section 2, 21 U.S.C.A. § 62, that Milnut 'is an adulterated article of food, injurious to the public health,' an[ … ]T[ … ][ … ].","The charging document states, in the words of the law, section 2, 21 U.S.C.A. § 62, that Milnut 'is a contaminated article of food, harmful to the public health.'"
860,"Appellee assails the statute as beyond the power of Congress over interstate commerce, and hence an invasion of a field of action said to be reserved to the states by the Tenth Amendment.","Appellee attacks the law as beyond the power of Congress over interstate commerce, and therefore an invasion of a field of action said to be reserved to the states by the Tenth Amendment."
861,"tute denies to it equal protection of the laws, and in violation of the Fifth Amendment, deprives it of its property without due process of law, particularly in that the statute purports to make binding and conclusive upon appellee the legislative declaration that appellee's product 'is an adulterated article of food, injurious to the public health, and its sale constitutes a fraud on the public.'.","law denies it equal protection of the laws, and in violation of the Fifth Amendment, takes away its property without due process of law, particularly in that the law claims to make binding and final upon appellee the legislative declaration that appellee's product 'is a contaminated article of food, harmful to the public health, and its sale constitutes a fraud on the public.'"
862,The prohibition of shipment of appellee's product in interstate commerce does not infringe the Fifth Amendment.,The ban on shipment of appellee's product in interstate commerce does not violate the Fifth Amendment.
863,"Shaw, 248 U.S. 297, 39 S.Ct. 125, 63 L.Ed. 255, held that a state law which forbids the manufacture and sale of a product assumed to be wholesome and nutritive, made of condensed skimmed milk, compounded with coconut oil, is not forbidden by the Fourteenth Amendment.","Shaw, 248 U.S. 297, 39 S.Ct. 125, 63 L.Ed. 255, held that a state law which bans the manufacture and sale of a product assumed to be wholesome and nutritious, made of condensed skimmed milk, mixed with coconut oil, is not forbidden by the Fourteenth Amendment."
864,"The power of the Legislature to secure a minimum of particular nutritive elements in a widely used article of food and to protect the public from fraudulent substitutions, was not doubted; and the Court thought that there was ample scope for the legislative judgment that prohibition of the offending article was an appropriate means of preventing injury to the public.","The power of the Legislature to secure a minimum of particular nutritious elements in a widely used article of food and to protect the public from fraudulent substitutions, was not doubted; and the Court thought that there was plenty of room for the legislative judgment that banning the offending article was an appropriate means of preventing harm to the public."
865,"We see no persuasive reason for departing from that ruling here, where the Fifth Amendment is concerned; and since none is suggested, we might rest decision wholly on the presumption of constitutionality.","We see no convincing reason for departing from that ruling here, where the Fifth Amendment is concerned; and since none is suggested, we might rest our decision entirely on the assumption of constitutionality."
866,In twenty years evidence has steadily accumulated of the danger to the public health from the general consumption of foods which have been stripped of elements essential to the maintenance of health.,In twenty years evidence has steadily built up of the danger to public health from the general eating of foods which have been stripped of elements essential to maintaining health.
867,"The Filled Milk Act was adopted by Congress after committee hearings, in the course of which eminent scientists and health experts testified.","The Filled Milk Act was passed by Congress after committee hearings, during which distinguished scientists and health experts testified."
868,The conclusions drawn from evidence presented at the hearings were embodied in reports of the.,The conclusions drawn from evidence presented at the hearings were included in reports of the committees.
869,"Both committees concluded, as the statute itself declares, that the use of filled milk as a substitute for pure milk is generally injurious to health and facilitates fraud on the public.2.","Both committees concluded, as the law itself declares, that the use of filled milk as a substitute for pure milk is generally harmful to health and makes fraud on the public easier."
870,"There is nothing in the Constitution which compels a Legislature, either national or state, to ignore such evidence, nor need it disregard the other evidence which amply supports the conclusions of the Congressional committees that the danger is greatly enhanced where an inferior product, like appellee's, is indistinguishable from.","There is nothing in the Constitution which forces a Legislature, either national or state, to ignore such evidence, nor need it disregard the other evidence which strongly supports the conclusions of the Congressional committees that the danger is greatly increased where an inferior product, like appellee's, is indistinguishable from pure milk."
871,Appellee raises no valid objection to the present statute by arguing that its prohibition has not been extended to oleomargarine or other butter substitutes in which vegetable fats or oils are substituted for butter fat.,Appellee raises no valid objection to the current law by arguing that its ban has not been extended to oleomargarine or other butter substitutes in which vegetable fats or oils are substituted for butter fat.
872,"The Fifth Amendment has no equal protection clause, and even that of the Fourteenth, applicable only to the states, does not compel their Legislatures to prohibit all like evils, or none.","The Fifth Amendment has no equal protection clause, and even that of the Fourteenth, applicable only to the states, does not force their Legislatures to ban all similar evils, or none."
873,"We may assume for present purposes that no pronouncement of a Legislature can forestall attack upon the constitutionality of the prohibition which it enacts by applying opprobrious epithets to the prohibited act, and that a statute would deny due process which precluded the disproof in judicial proceedings of all facts which would show or tend to show that a statute depriving the suitor of life, liberty, or property had a rational basis.","We may assume for present purposes that no statement of a Legislature can prevent attack upon the constitutionality of the ban which it passes by applying insulting labels to the banned act, and that a law would deny due process which prevented the disproof in court proceedings of all facts which would show or tend to show that a law taking away the person's life, liberty, or property had a rational basis."
874,"But such [ … ]ence of facts supporting the legislative judgment is to be presumed, for regulatory legislation affecting ordinary commercial transactions is not to be pronounced unconstitutional unless in the light of the facts made known or generally assumed it is of such a character as to preclude the assumption that it rests upon some rational basis within the knowledge and experience of the legislators.4 See Metropolitan Casualty Ins.","But such existence of facts supporting the legislative judgment is to be assumed, for regulatory laws affecting ordinary commercial transactions is not to be declared unconstitutional unless in the light of the facts made known or generally assumed it is of such a character as to prevent the assumption that it is based upon some rational basis within the knowledge and experience of the lawmakers. See Metropolitan Casualty Ins."
875,"Where the existence of a rational basis for legislation whose constitutionality is attacked depends upon facts beyond the sphere of judicial notice, such facts may properly be made the subject of judicial inquiry, Borden's Farm Products Co. v.","Where the existence of a rational basis for laws whose constitutionality is attacked depends upon facts beyond what courts commonly know, such facts may properly be investigated by courts, Borden's Farm Products Co. v."
876,"Baldwin, 293 U.S. 1[ … ]onstitutionality of a statute predicated upon the existence of a particular state of facts may be challenged by showing to the court that those facts have ceased to exist.","Baldwin, 293 U.S. 1 constitutionality of a law based upon the existence of a particular state of facts may be challenged by showing to the court that those facts have stopped existing."
877,"Sinclair, 264 U.S. 5[ … ] we recognize that the constitutionality of a statute, valid on its face, may be assailed by proof of facts tending to show that the statute as applied to a partic-.","Sinclair, 264 U.S. 5 we recognize that the constitutionality of a law, valid on its face, may be attacked by proof of facts tending to show that the law as applied to a particular case is unconstitutional."
878,"Barnwell Bros., Inc., 303 U.S. 1[ … ]heir very nature such inquiries, where the legislative judgment is drawn in question, must be restricted to the issue whether any state of facts either known or which could reasonably be assumed affords support for it.","Barnwell Bros., Inc., 303 U.S. 1 by their very nature such inquiries, where the legislative judgment is questioned, must be limited to the issue whether any state of facts either known or which could reasonably be assumed provides support for it."
879,"Here the demurrer challenges the validity of the statute on its face and it is evident from all the considerations presented to Congress, and those of which we may take judicial notice, that the question is at least debatable whether commerce in filled milk should be left unregulated, or in some measure restricted, or wholly prohibited.","Here the legal objection challenges the validity of the law on its face and it is clear from all the considerations presented to Congress, and those of which we may take judicial notice, that the question is at least debatable whether commerce in filled milk should be left unregulated, or in some measure restricted, or totally banned."
880,"As that decision was for Congress, neither the finding of a court arrived at by weighing the evidence, nor the verdict of a jury can be substituted for it.","As that decision was for Congress, neither the finding of a court reached by weighing the evidence, nor the verdict of a jury can be put in its place."
881,"The prohibition of shipment in interstate commerce of appellee's product, as described in the indictment, is a constitutional exercise of the power to regulate interstate commerce.","The ban on shipment in interstate commerce of appellee's product, as described in the charging document, is a constitutional exercise of the power to regulate interstate commerce."
882,"As the statute is not unconstitutional on its face, the demurrer should have been overruled and the judgment will be reversed.","As the law is not unconstitutional on its face, the legal objection should have been denied and the ruling will be reversed."
883,Justice REED took no part in the consideration or decision of this case.,Justice REED took no part in the consideration or decision of this case.
884,"It shall be unlawful for any person to * * * ship or deliver for shipment in interstate or foreign commerce, any filled milk.'.","It shall be illegal for any person to ship or deliver for shipment in interstate or foreign commerce, any filled milk."
885,"2 The reports may be summarized as follows: There is an extensive commerce in milk compounds made of condensed milk from which the butter fat has been extracted and an equivalent amount of vegetable oil, usually coconut oil, substituted.","The reports may be summarized as follows: There is extensive commerce in milk mixtures made of condensed milk from which the butter fat has been removed and an equal amount of vegetable oil, usually coconut oil, substituted."
886,By reason of the extraction of the natural milk fat the compounded product can be manufactured and sold at a lower cost then pure milk.,Because of the removal of the natural milk fat the mixed product can be manufactured and sold at a lower cost than pure milk.
887,"Despite compliance with the branding and labeling requirements of the Pure Food and Drugs Act, 21 U.S.C.A. § 1 et seq., there is widespread use of filled milk as a food substitute for pure milk.","Despite compliance with the branding and labeling requirements of the Pure Food and Drugs Act, 21 U.S.C.A. § 1 et seq., there is widespread use of filled milk as a food substitute for pure milk."
888,"This is aided by their identical taste and appearance, by the similarity of the containers in which they are sold, by the practice of dealers in offering the inferior product to customers as being as good as or better than pure condensed milk sold at a higher price, by customers' ignorance of the respective food values of the two products, and in many sections of the country by their inability to read the labels placed on the containers.","This is helped by their identical taste and appearance, by the similarity of the containers in which they are sold, by the practice of sellers in offering the inferior product to customers as being as good as or better than pure condensed milk sold at a higher price, by customers' lack of knowledge of the respective food values of the two products, and in many sections of the country by their inability to read the labels placed on the containers."
889,"Large amounts of filled milk, much of it shipped and sold in bulk, are purchased by hotels and boarding houses, and by manufactures of food products, such as ice cream, to whose customers labeling restrictions afford no protection.","Large amounts of filled milk, much of it shipped and sold in bulk, are purchased by hotels and boarding houses, and by makers of food products, such as ice cream, to whose customers labeling restrictions offer no protection."
890,"be narrower scope for operation of the presumption of constitutionality when legislation appears on its face to be within a specific prohibition of the Constitution, such as those of the first ten Amendments, which are deemed equally specific when held to be embraced within the Fourteenth.","there is narrower scope for operation of the assumption of constitutionality when laws appear on their face to be within a specific ban of the Constitution, such as those of the first ten Amendments, which are considered equally specific when held to be included within the Fourteenth."
891,"cessary to consider now whether legislation which restricts those political processes which can ordinarily be expected to bring about repeal of undesirable legislation, is to be subjected to more exacting judicial scrutiny under the general prohibitions of the Fourteenth Amendment than are most other types of legislation.","it may be necessary to consider now whether laws which restrict those political processes which can ordinarily be expected to bring about repeal of undesirable laws, should be subjected to stricter judicial scrutiny under the general bans of the Fourteenth Amendment than are most other types of laws."
892,"enquire whether similar considerations enter into the review of statutes directed at particular religious, Pierce v.","we should enquire whether similar considerations enter into the review of laws directed at particular religious groups, Pierce v."
893,"In this case, you see a moment in a very long-running debate within the Court about how much it can and should scrutinize the wisdom or rationale behind legislation as part of its judicial review process.","In this case, you see a moment in a very long-running debate within the Court about how much it can and should examine the wisdom or reasoning behind laws as part of its judicial review process."
894,"Should the legislature ever have to justify to the court that its rules are well-grounded in facts and logic, and if so, how much?.","Should the legislature ever have to justify to the court that its rules are well-grounded in facts and logic, and if so, how much?"
